title,authors,year,reference_count,total_citation,abstract,keywords,type"Winners and Losers: The New Map of Economic Inequality in the European Union",Mick Dunford;Peter Sjøholt;Neil Ravenscroft;Stephen Young;Neil Hood;Alan Wilson;Inga Lena Grønlund;Tatyana Nefedova;Vladimir Baláz;Stephen Fothergill;Tim Unwin;Eike Schamp;Rachel Macdonald;Markus Hesse;,1994,22,61,"This article examines some of the main features and causes of the changing geography of inequality and unequal development in the European Union (EU). The main spatial inequalities in the EU and the wider Europe are outlined, as are some of the trends in regional inequality since the early 1960s and their relation to economic performance. Considerable emphasis is placed on evidence of the dysfunctionality of wide inequalities for economic development, and it is argued that a neo-liberal programme of market integration and an intensification of competition for investment creates a zero-sum gain in which the gains of the winners are often at the expense of the losers. An initial attempt is made to identify some of the winners and losers of the late 1970s and 1980s and to identify some of the factors that help explain why some regions were more successful than others.",,"Research Article"
"The Political Context of Real Estate Development: Central City Rebuilding in Berlin",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,46,5,"Real estate supply and demand appear to be largely market forces, but in fact they are shaped by public policies on the local and national level. Berlin is an example of a city whose central city property market has been heavily influenced by policies growing out of the extraordinary circumstances attending German reunification. Both the local state and the federal government have taken steps that have either inten tionally or inadvertently impacted the demand for and supply of property; often the various arms of the state have acted at cross-purposes in pursuing their goals.",,"Research Article"
"Urban Policy, Local Administration and Land Use Planning in Lille: Implementing the Contrat De Ville",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,30,5,"Urban policy initiatives are a characteristic of most European countries. These initiatives have developed within the context of existing legislative frameworks, particularly relating to public administration and land use. The Contrat de Ville, recently introduced as a mechanism for urban policy coordination and im plementation, has developed within an administrative structure based on 36,000 communes, Schémas Dir ecteur and Plans d'Occupation des Sols. This article outlines the development of urban policy and de scribes the existing structures before questioning the constraints which these may pose for urban policy development. Using the case of the Contrat de Ville for Lille, it then assesses how far these structures have constrained the development of the Contrat.",,"Research Article"
"Crisis in German Decentralized Production: Unexpected Rigidity and the Challenge of an Alternative Form of Flexible Organization in Baden Württemberg",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,61,29,"This paper discusses the current crisis in the German industrial district of Baden Württemberg. Considered to be a flagship example of flexibility and international competitiveness for European manufacturing during the 1980s, producers in the district - both large and small - have fallen upon hard times in the 1990s. This paper suggests that the explanation for the crisis can not be traced either to high wages or low levels of productivity in the region. Rather, the problem con fronting the producers in Baden Württemberg- and by extension in German industry as a whole - is that they are being challenged by an alternative system of flexible manufacturing that is superior to their own. Rigidity in the system of production in Germany can be traced to institutional arrangements that were previously thought to be a source of strength: broad yet nonetheless specific skill categories and distinct, functional divisions within management. Successful adjustment in Germany today will have to involve profound self-reflection on and debate about the reform of some of the most taken-for-granted dimen sions of German industrial order.",,"Research Article"
"Technology Parks and Regional Development in the Southern European Periphery: The Andalucia Case",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,42,3,"Technology parks have been widely embraced as a mechanism for creating local high-technology com plexes in the context of regional development policy. Such policies are constructed on the basis that the creation of an appropriate infrastructure can induce cumulative development of technologically-related activities. In theory it is expected that the growth process will be characterized by a high degree of innovation, the application of locally-generated knowledge, flexible forms of organization and inter dependence between enterprises. Previous research has shown that there is considerable variability in the forms of development which occur on technology parks, and a debate has developed concerning the potential for the decentralization of high technology industry to peripheral locations. While many tech nology parks may not attain the ideal in terms of technological synergies, they can nonetheless produce significant regional development outcomes. This is demonstrated through a case study of the Andalucia Technology Park situated on the outskirts of the City of Milaga in the south of Spain. In this case, the high technology label has plainly acted as a magnet for public sector funding, which has been used to create the kind of modern customized infra structure demanded by inward investors. The initial 'cost-per-job' has undoubtedly been high, but the availability of financial support from the public sector suggests that expansions of existing projects and further inward investment are likely to occur. This interpretation of technology parks has important implications for our understanding of regional policy in the 1990s. Many technology parks, in reality, are used to produce what can be regarded as less ambitious but significant regional policy outcomes (i.e. job-creation through relocation and inward investment) and are perhaps more appropriately judged in those terms.",,"Research Article"
"Water and Regional Conflict: Turkey's 'Peace Pipeline'",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,18,0,"",,"Other"
"Book Reviews: Perry Anderson and Patrick Camiller (eds) MAPPING THE WEST EUROPEAN LEFT Verso, London, 1994, pp. 276, (Pbk) £12.95, ISBN 0-86091-927-7",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,0,0,"",,"Review Article"
"Book Reviews: Alun Jones THE NEW GERMANY. A HUMAN GEOGRAPHY John Wiley & Sons, Chichester, 1994, pp. 242, (Pbk) £11.95, ISBN 0-471-94932-9",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,0,0,"",,"Review Article"
"Book Reviews: Alan Harding, John Dawson, Richard Evans and Michael Parkinson (eds) EUROPEAN CITIES TOWARDS 2000- PROFILES, POLICIES AND PROSPECTS Manchester University Press, 1994, pp. 206, (Hbk) £35.00, ISBN 0-7190-4166-X",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,7,0,"",,"Review Article"
"Book Reviews: A. Amin and N. Thrift (eds) GLOBALISATION, INSTITUTIONS AND REGIONAL DEVELOPMENT IN EUROPE Oxford University Press, 1994, pp. 268, £30.00, ISBN 0-19-828897-2",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,0,1,"",,"Review Article"
"Book Reviews: M. Castells and P. Hall TECHNOPOLES OF THE WORLD: THE MAKING OF 2 Ist-CENTURY INDUSTRIAL COMPLEXES Roudedge, London, 1994, pp. 320, (Pbk) £14,99, ISBN 0-415-10015-1",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,5,0,"",,"Review Article"
"Book Reviews: Saul Estrin (ed.) PRIVATIZATION IN CENTRAL AND EASTERN EUROPE: KEY ISSUES IN THE REALIGNMENT OF CENTRAL AND EASTERN EUROPE Longman, London and New York, 1994, pp. 331, £12.95, ISBN 0-582-22765-8",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,0,0,"",,"Review Article"
"Book Reviews: Department of the Environment (ed.) ASSESSING THE IMPACT OF URBAN POLICY HMSO, London, 1994, pp. 446, £40.00, ISBN 0-11-752982-6",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,0,0,"",,"Review Article"
"Book Reviews: Andreas Faludi and Arnold van der Valk RULE AND ORDER: DUTCH PLANNING DOCTRINE IN THE TWENTIETH CENTURY Kluwer Academic Publishers (The GeoJournal Library, vol. 28), Dordrecht, 1994, pp. 314, (Hbk) £68.00, ISBN 0-7923-2619-9",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,0,0,"",,"Review Article"
"Book Reviews: John Wrench and John Solomos (eds) RACISM AND MIGRATION IN WESTERN EUROPE Oxford University Press, Oxford/Berg, Providence, 1993, pp. 293, (Hbk) £34.95, ISBN 0-85496-332-4 Bernard Lewis and Dominique Schnapper (eds) MUSLIMS IN EUROPE Pinter, London and New York, 1994, pp. 184, (Pbk) £11.99, ISBN 1-85567-214-6",Elizabeth Strom;Howard Green;Philip Booth;Gary Herrigel;Frank Peck;Ian Stone;Marisol Esteban;Jesús del Río Luelmo;Tom Gallagher;Bodo Freund;Jorge Gaspar;David Sadler;Sally Hayward;Judit Timár;Heinz Heineberg;Jan van Weesep;Dick Lawless;Marta Bruno;James Barlow;,1996,0,1,"",,"Review Article"
"The Global Context: Europe in a World of Dynamic Economic and Population Change",Anders Malmberg;Peter Dicken;Sture Öberg;Jan-Evert Nilsson;Eike W. Schamp;Hans H. Blotevogel;Russell King;Antoine Bailly;Chris Jensen-Butler;Lila Leontidou;Ray Hudson;Tom Gallagher;Mike Crang;Peter Jackson;Mark Blacksell;Roger Bivand;R.E.H. Mellor;Adam Swain;Eleanore Kofman;,1996,37,12,"This paper aims to set processes of regional and urban restructuring in Europe in their global con text. We begin with an account of Europe's situation within the international population system, demon strating that wider issues have been and will con tinue to be significant. Then we consider Europe's position within the international division of labour, particularly its role in a global trading system and as a source of foreign direct investment. Finally we focus on the changing external policy environment, placing emphasis upon trade policy.",,"Research Article"
"Restructuring of the European Production System: Processes and Consequences",Anders Malmberg;Peter Dicken;Sture Öberg;Jan-Evert Nilsson;Eike W. Schamp;Hans H. Blotevogel;Russell King;Antoine Bailly;Chris Jensen-Butler;Lila Leontidou;Ray Hudson;Tom Gallagher;Mike Crang;Peter Jackson;Mark Blacksell;Roger Bivand;R.E.H. Mellor;Adam Swain;Eleanore Kofman;,1996,44,15,"In this paper we argue that the primary forces behind change in the European urban and regional system are those in the social organization of pro duction of goods and services. After reviewing on going transformations in the production system, we reflect on the legacy of Europe's earlier spatially frag mented order. Then we consider the significance of a changing regulatory environment and the strategies of large corporations for the geography of produc tion. Finally, we explore the likely economic and pol itical consequences of emergent patterns of European regional imbalance.",,"Research Article"
"European Economic Restructuring: Demographic Responses and Feedbacks",Anders Malmberg;Peter Dicken;Sture Öberg;Jan-Evert Nilsson;Eike W. Schamp;Hans H. Blotevogel;Russell King;Antoine Bailly;Chris Jensen-Butler;Lila Leontidou;Ray Hudson;Tom Gallagher;Mike Crang;Peter Jackson;Mark Blacksell;Roger Bivand;R.E.H. Mellor;Adam Swain;Eleanore Kofman;,1996,71,12,"This paper seeks to comprehend the nature of the relationship between economic restructuring and various processes of demographic change in Europe. The analysis reveals a broad set of complex inter relations between the economic and population systems. Population cannot be taken as a single de pendent variable acting in response to economic change. Demographic processes such as ageing and fertility decline can also act as independent variables providing feedback and input into socio-economic restructuring, and they can also be regarded as a kind of background system, reacting rather inertly compared to the short-term cycles and transform ations in the economy. Therefore demographic changes are often underestimated in their medium and long-term feedback effects. The labour market is taken as the main field of interplay between the sys tems of economy and population and thus this paper takes a close look at some important changes within the European labour market and submarkets. Changing employment conditions - the growth of the secondary labour market, the flexibilization of labour demand and increasingly also of supply, grow ing female labour force participation rates, generally high ethnic minority unemployment - reflect differ ent aspects of the transition from the Fordist to the postFordist regime as well as changing demographic and life-style influences. Together they have deeply transformed the European landscape of employment and unemployment The specific role of international migration is also analysed and it is seen to have fun damentally altered between the Fordist and postFordist eras. Less clear to interpret are changing internal migration patterns: has counterur banization stopped in response to restructuring and integration and is a new postFordist population map unfolding? The paper concludes by evaluating the nature of the relationship between economic restructuring and population trends and identifying pointers for future research.",,"Research Article"
